"business_id","date","review_id","stars","text","type","user_id","votes_cool","votes_funny","votes_useful","name","categories","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"Lg9soH3k5jAREqksu5gLtA","2012-10-08","2JxrjyYZ66Eo8dilUTV71g",4,"Afternoon Tea with Lindsey-Lee

An actress is probably not the best person to accompany one to afternoon tea. Cakes are probably the nemesis of those in the 'biz'. But what my friend Lindsey Lee lacks in experienced face-stuffing she makes up for in entertainment value; I am sure I got an abs workout from laughing so hard.

This was handy and I had ordered 'The Full Monty'; Afternoon Tea for Two if you please. And at £8.50 a pop it was superb value for money. 

The teas are from Love Loose Teas and we sampled Perky Peppermint, Chocolate Peppermint and Ginger. All were stunningly fresh tasting and served in quaint glass pots. 

We had chosen teas to aid digestion because the Afternoon Tea is a vertiginous mountain of finger sandwiches, tray bakes, cakes and sweet and savoury scones. The smoked salmon with cream cheese was luscious. The simple addition of dill was a welcome attention to detail that is so complementary you wonder why others don't follow suit. Egg, chicken and ham sandwiches were equally good and outstanding for their generous fresh and tasty fillings. Lindsay had a savoury cheese scone which she loved despite the fact that she had distractedly spread clotted cream on it!

Up to the second layer of the stand which contained carrot cake, chocolate and beetroot brownie, yoghurt and cranberry tray bake and millionaire  shortbread. And yes you heard me correctly we are still only on the second layer! The yoghurt and cranberry slice had a nice crisp base with plenty of fruit, the shortbread was dreamy with soft caramel, the brownie made perfectly moist and dark by the beetroot; a generous slice of carrot cake in no way disappointed. 

Our top layer of treats consisted of scones with cream and jam but we had asked for a doggy bag. 

This little café is perfectly charming. From the paintings on the walls, the gifts, the display of cakes and treats and the friendly service from Brad, our waiter for the afternoon. Café Musa is perched at the top of the mound but just back from the hubbub. This makes it a peaceful haven although slightly hard to find. It could do with a better sign.","review","q7JcyUeeC6VA5SCzq9oEiw",0,1,1,"Cafe Musa","Food,Tea Rooms,Coffee & Tea,Sandwiches,Restaurants",2,15,1,1,19,2,9,19,4,34
"vvMR0jgDoBA-g1XgZy8sEg","2013-04-24","RBE1p9snLM2NvPA5oHJZVQ",4,"Food and service were great.  We went for breakfast.","review","4bT0yqj0LIJkBP2ai6yCDg",0,0,0,"Tryst Cafe","Food,Coffee & Tea,Cafes,Breakfast & Brunch,Restaurants",0,0,0,0,1,0,0,1,0,2
"V5QdxePG-pGPXVPHSLLM9A","2014-07-03","7mmRSVXsTDMTDrw6i_z1KQ",2,"So disappointed! I used to always come here specifically for the caprices sandwich. Today I was served a hot mess. Literally a Caprices sandwich served hot. There's nothing more unappealing than warm shrivel up tomatoes. I also asked for extra basil, as I always do, which usually results in whole leaves of basil on my sandwich. Today it didn't appear to have any extra just thinly sliced slivers of basil laying next to the wilted hot tomatoes. Thank God their tabouli  is still to die for. I got my order to go and I should have none something was amiss when condensation was obvious inside the To Go box. And while the the thin strips of dressing on the outside of the bread may look good, they certainly make for oily hands.","review","oNdA6NEB2GELhwf9kNQLqA",0,0,1,"Urban Beans","Coffee & Tea,Food,Bars,Nightlife,Restaurants,Sandwiches",4,2,2,2,2,2,1,3,3,5
"DWxZhDdqGjJbLVJBMGsWZQ","2014-09-22","Eh8HXjTevhV-2Ny8l4aYlg",5,"Mmmm...donuts. I work the night shift, so after a long 12 hour shift the last thing I feel like doing is going home and cooking breakfast. I wanted something different than McDonald's, Burger King, etc., so I Yelped for nearby donut shops totally expecting to find the normal chain restaurants. Thank God I found this one, because these donuts are seriously freaking awesome. The texture is perfect--light and fluffy. And the taste? Heavenly. I totally finished my two donuts (yes, two donuts, don't judge!) before I even reached my front door. At first I thought, ""Hmm, I'll just have a bite to see if these donuts live up to their reviews."" Well, that quickly turned into ""Holy crap, how fast can I shovel these things in my mouth?!"" It was donut lovers nirvana. The price is amazing too. I think it was like $7.50 for a dozen, which is along the lines of the other donut places, grocery stores, etc.  I can't believe I've passed by this place so many times without even knowing it was here! So, yeah, I'll be back for sure.","review","a_fPX1_wdMVUgK6dib-w9w",0,0,0,"Express Donuts","Food,Breakfast & Brunch,Bagels,Coffee & Tea,Restaurants",0,6,1,2,4,0,1,4,2,8
"osixLFHD7OKEUy2HSbN-7Q","2014-06-02","38VA0-1t9HpPDVzKR4ETJg",4,"Great coffee shop find from Yelp. Was stuck on the south side for several hours this afternoon, and needed a place to get some work done. This spot was a little out of the way, but worth it for the friendly service, tasty chai latte, and most of all the eminently work-friendly upstairs seating area. It was quiet, comfortable, and not so crowded as to distract. Would definitely go back.","review","vcZFBFe-nF60JmwIbJ1f2Q",0,0,0,"Delanie's Coffee","Food,Coffee & Tea",1,1,0,1,1,1,1,1,2,5
"seIaUft5PuqnzE59CtcBxQ","2014-04-01","6Ag4j5sY37c0qqdialMMaA",4,"Teviot has something for everyone, even if they aren't students...

The Library Bar is possibly the least ""student union"" like bar run by a student union. It has some real ale and a reasonable (if standard) range of other taps alongside an ok spirit selection. They also offer better food than most of the union locations, with decent burgers and hand-cut style chips, pasta, pizza and soup of the day. 

The back ""sports"" bar has decent screens and low comfortable seating, a more generic range of drinks, but you can go through to the Library bar if you really feel the need.

The basement bar often hosts functions, be it live acoustic sets or theme nights (goth/rock happens fairly regularly), it is a reasonable space with actually ok sound, so worth a look.

There are other spaces, but those are the main ones and as I opened with Teviot Row House does have something for everyone all at fairly cheap and cheerful prices.","review","8GPJ4VUxbKMhrT3V3Ql8CQ",1,1,2,"Teviot Row House","Food,Bars,Coffee & Tea,Nightlife",1,0,0,0,2,0,1,4,2,15
"wIsoQXDI4X6elYxTvkD_Rw","2014-12-09","R4zwIFPgBEi8gA0tyFz3VA",5,"hard not to patronize this establishment during a Pittsburgh stay. The quality of breakfast is impeccable, especially Pittsburgh. Efficient service, and location at a rate of Parisian brasserie. Its location on Park Avenue gives a special restaurant. Price may be an obstacle, counting $ 20 per person including tip. Avoid small round tables located at the entrance (winter cold air current). A short wait at peak hours but a very well-performing organization that limits this small inconvenience. After a breakfast at Big Dog Coffee snacks can be enough for lunch.","review","wCBGoSQapz-fRahfng8riA",0,0,0,"Big Dog Coffee","Food,Desserts,Coffee & Tea",1,3,0,2,2,1,1,3,6,7
"4K7nR-e9staGTNJk1ez7MA","2011-07-27","_E4b4-Cz3us_FjArYhOCPQ",5,"This is where I go to get my tea. I don't care if I have to drive out of my way, I'm not going to settle for less. They have the best selection of loose leaf tea. The staff is friendly and helpful and have great tea recommendations. Thanks to Fleur de Teas, I am branching out into iced teas. Never before have I tasted an ice tea blend that was worth drinking. 
Fleur de Teas, I love you.","review","KNKcc5vF5k-vbAVIaZ-mGg",0,0,1,"Dragonfly Tea Company","Food,Coffee & Tea",0,1,0,0,3,0,0,2,1,4
"H3VRP8dk_qB_7NYtdU7x7w","2011-01-18","a7KWjRVENYoavISJoiS9GQ",2,"Wow, $5 for iced tea?  I don't care how big it is, it's water and tea leaves.  Come on now. 

I don't really understand how chains can break suit with airport and Vegas-like locations as far as pricing.","review","tw3PFgey15p0ruFRVoFidw",0,0,0,"The Coffee Bean & Tea Leaf","Food,Coffee & Tea",0,1,0,0,0,0,1,0,0,0
"oHjoahzL5F0m-OGDQouEGw","2014-03-18","dH6rSfMbblmwZelg6voHsg",1,"Hi All,
First off I'm not really impressed with anything about this shop.  Entering the shop the girl greeted me but then hospitality fell off immediately. They should take a trip the dutch brothers coffee shop for a lesson on how to chop up a conversation. Three employees and none really engaged or seem like they even wanted to talk or sell me anything... I mean first off its a retail store. Try to sell me stuff or inform me of the new products or something. 

I'm not a bike expert or enthusiast but I'm intuitive and understand how a bike works. So when I bought an add on to tension my chain, which saves me a world of frustration when I flip to fixie, the dude stuck it on so absolutely crooked. It didn't fit in the groove and was held on by 3 threads at most. When I took it back he was like ""its super tight and will not move an where."" I'm just thinking wtf, it was design specifically to fit in the slot so that you can fasten the nut all the way. I told him does it looks like the chain is too short and replacing that would fix the problem. He say yeah it would. Wtf, then bring that up when you initially installed. I'm about to spend $150 on tires do you think a $15 chain would be out of the question and that I would prefer my wheels be held on by 20% of available thread?? Geez man! 

I might now have a thousand dollar bike but geez I'm still a customer and you shouldn't half-@ss work on my bike. Anyways. I like the idea of the shop but I'll find another place out of the way to get my parts. Best of Luck!","review","tqsK6xVrPBBu_l8JqnY7Xw",1,1,3,"Trailhead Bike Shop and Cafe","Coffee & Tea,Shopping,Food,Sporting Goods,Local Services,Bikes,Bike Repair/Maintenance",2,6,0,1,3,2,3,5,5,13
"qKveGgmo0xRqNVf60ww3_g","2010-05-12","qHNU2hfDgEbLbIVqJT3l_w",5,"Sounds like the name of German fighter plane and tastes just as sweet.

This place is going to make me fat, but happy. Jolly even. They have a great selection of light bites, but why fill up on waste? Let's get straight to the cake.

The black forest gateau should be a class A drug. By the time I had swallowed the final spoonful I was in tears. You will NEVER taste anything this wonderful again.

The Pretzels are great too.","review","5zbaSr7qSPwb0E_Bzy64rw",2,3,2,"Falko Konditormeister","Bakeries,Food,Coffee & Tea,German,Restaurants",0,3,2,0,3,2,2,4,3,3
"AhXcP_o5YAmCePKl0jxBXw","2008-12-23","8_c25HW0J6SqYda3rsmAsA",4,"Dunkin Donuts inside Cobblestone carwash on the south side of Bell at the 51.  Same really good brewed coffee, good service despite the inside-a-convenience-store-that's-also-part-of-a-carwash location.  I am always worried when I go in here that I might just as well pick out something pre-made from the fridge and buy it from the convenience store, but they make that coffee quick and it tastes good, so I'll keep coming.  Cheap, too.","review","MUHoBFzwRoXpCpgYSN8KRA",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea",0,5,0,0,2,1,2,2,2,7
"6TR6mvRwfmvW6A77j3sllg","2014-10-19","SahJvZxjqV0rWofbhYRzBg",1,"The first time I went in to Black Medicine, I went in with a friend who was grabbing a coffee. Unfortunately, I could not find a bin before popping into the shop and had a Starbucks cup from earlier that morning. The waitress was furious at me for having a Starbucks cup on me and rather than taking my apology for not finding a proper bin to dispose of my cup and subsequent offer to buy a coffee there, she insisted on explaining to me angrily about how rude I was for daring to bring a Starbucks product into their cafe. 

The second time I went into Black Medicine I was in dire need of caffeine before a lecture. The barista seemed to have completely ignored my request to have my cappuccino takeaway and snapped at me for asking later on to put it in a takeaway cup. 

Overall, I was pretty let down. For a cappuccino that was purely milk foam and espresso, the hostile attitude did not do it any favours. I would not recommend this to anyone. Which is such a disappointment because I wanted to like it for the decor.","review","9Jx3KiFh5W_Y5Sn7twjyYg",0,0,1,"Black Medicine","Food,Coffee & Tea",2,3,5,2,2,4,1,4,6,10
"vaabk6CYXX1dYVQ1xkyPUg","2013-11-30","tUCrblZul97wBSNt0CaAoA",5,"I like the food, the attitudes of the staff, the décor and the prices.
Their crepes are light and fluffy and the fact that they serve fontina cheese is a plus for me.
Thank you very much.","review","CayYjCjDVk6Wn8Ep4EuOCA",0,0,2,"Crêpe Bar","Food,Coffee & Tea,Creperies,Breakfast & Brunch,Restaurants",0,0,0,0,1,0,0,3,1,1
"v7e-GIGgEIFANhHsywlhrw","2012-01-08","ugrYZHPPDX1DxIZcKCq7aQ",4,"This was my first time at the Square Cafe and I thoroughly enjoyed it. I ordered the Hoppin Johnny which consisted of black-eyed peas, rice, sauteed onions and peppers, greens topped off with two eggs over easy. It was delicious and completely unique in comparison to what I'm used to. The one thing I didn't like was how crowded the cafe was. However, I rather it be crowded so I know it's definitely worth the time and money than empty and a bit skeevy.

To sum it up, it's a great place to get breakfast/brunch and I'll definitely go back sometime soon.","review","DMcBcl9rRKOutIJ50bG9BQ",0,0,0,"Square Cafe","Food,Vegetarian,Coffee & Tea,Breakfast & Brunch,Restaurants",1,3,0,0,2,1,2,1,1,8
"YppzR-sn8y15dmUd1lLcfw","2012-04-25","AzCNU8XdJ51r6_wYmgVEdg",1,"Nice selection of teas for brewing. The owner chooses not to stock fresh lemon. A tea deal breaker for me.","review","Co29-I0Pf6Jh8eS9FponcQ",0,0,2,"Sambalatte Torrefazione","Food,Coffee & Tea,American (New),Cafes,Restaurants",0,1,1,0,1,0,1,1,1,1
"YkKEsYsSpOkDBbHBGKuWQA","2009-09-22","Qp2gLUoELY0kq3nuTc7j_Q",2,"Coffee is bland. The hipster baristas are rude. No where to chain up your bike. They close way too early.","review","zQ_nVFkZRBz_pTTKGWsqLA",0,1,3,"Caffe Paradiso","Food,Coffee & Tea,Sandwiches,Restaurants",0,0,0,0,0,0,0,0,1,0
